num	 lesson	student	skill	cell	right	eol
544	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271ew1pqqzhu	Plot-imperfect-radical	cell	1	eol
545	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271uuafxkvl6	Plot-imperfect-radical	cell	1	eol
546	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271g2qrod9fi	Plot-imperfect-radical	cell	0	eol
547	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271g2qrod9fi	Plot-imperfect-radical	cell	0	eol
548	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271g2qrod9fi	Plot-imperfect-radical	cell	0	eol
549	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271g2qrod9fi	Plot-imperfect-radical	cell	0	eol
550	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271sgxia448w	Plot-imperfect-radical	cell	1	eol
551	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271sgxia448w	Plot-imperfect-radical	cell	0	eol
552	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271sgxia448w	Plot-imperfect-radical	cell	1	eol
553	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271sgxia448w	Plot-imperfect-radical	cell	0	eol
554	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271sgxia448w	Plot-imperfect-radical	cell	0	eol
555	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271sgxia448w	Plot-imperfect-radical	cell	1	eol
556	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271ld7lbd5ip	Plot-imperfect-radical	cell	0	eol
557	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271ld7lbd5ip	Plot-imperfect-radical	cell	1	eol
558	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s271ld7lbd5ip	Plot-imperfect-radical	cell	0	eol
559	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s3cjD21W	Plot-terminating-proper-fraction	cell	0	eol
560	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s3cjD21W	Plot-terminating-proper-fraction	cell	1	eol
561	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s3cjD21W	Plot-terminating-proper-fraction	cell	0	eol
562	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s3cjD21W	Plot-terminating-proper-fraction	cell	1	eol
563	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s3cjD21W	Plot-terminating-proper-fraction	cell	1	eol
564	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sJJGL4Ig	Plot-terminating-proper-fraction	cell	0	eol
565	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sJJGL4Ig	Plot-terminating-proper-fraction	cell	1	eol
566	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sJJGL4Ig	Plot-terminating-proper-fraction	cell	1	eol
567	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sY6120Vs	Plot-terminating-proper-fraction	cell	0	eol
568	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sY6120Vs	Plot-terminating-proper-fraction	cell	1	eol
569	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sY6120Vs	Plot-terminating-proper-fraction	cell	1	eol
570	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sY6120Vs	Plot-terminating-proper-fraction	cell	0	eol
571	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sY6120Vs	Plot-terminating-proper-fraction	cell	1	eol
572	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sZBj33oo	Plot-terminating-proper-fraction	cell	1	eol
573	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sZBj33oo	Plot-terminating-proper-fraction	cell	0	eol
574	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sZBj33oo	Plot-terminating-proper-fraction	cell	0	eol
575	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sZBj33oo	Plot-terminating-proper-fraction	cell	1	eol
576	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sZBj33oo	Plot-terminating-proper-fraction	cell	1	eol
577	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s1T4w47X	Plot-terminating-proper-fraction	cell	1	eol
578	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s1T4w47X	Plot-terminating-proper-fraction	cell	0	eol
579	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s1T4w47X	Plot-terminating-proper-fraction	cell	0	eol
580	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s1T4w47X	Plot-terminating-proper-fraction	cell	1	eol
581	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s1T4w47X	Plot-terminating-proper-fraction	cell	1	eol
582	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sAhip2F0	Plot-terminating-proper-fraction	cell	0	eol
583	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sAhip2F0	Plot-terminating-proper-fraction	cell	0	eol
584	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sAhip2F0	Plot-terminating-proper-fraction	cell	0	eol
585	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sAhip2F0	Plot-terminating-proper-fraction	cell	0	eol
586	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sAhip2F0	Plot-terminating-proper-fraction	cell	0	eol
587	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sAhip2F0	Plot-terminating-proper-fraction	cell	1	eol
588	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	1	eol
589	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	1	eol
590	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	0	eol
591	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	0	eol
592	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	0	eol
593	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	0	eol
594	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	setcr9s4	Plot-terminating-proper-fraction	cell	1	eol
595	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sGmSR249	Plot-terminating-proper-fraction	cell	1	eol
596	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sGmSR249	Plot-terminating-proper-fraction	cell	0	eol
597	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sGmSR249	Plot-terminating-proper-fraction	cell	0	eol
598	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	1	eol
599	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	0	eol
600	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	1	eol
601	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	0	eol
602	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	1	eol
603	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	0	eol
604	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	1	eol
605	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sks545SC	Plot-terminating-proper-fraction	cell	1	eol
606	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	slU0S6m4	Plot-terminating-proper-fraction	cell	1	eol
607	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	slU0S6m4	Plot-terminating-proper-fraction	cell	1	eol
608	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sVd9xmeb	Plot-terminating-proper-fraction	cell	1	eol
609	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sVd9xmeb	Plot-terminating-proper-fraction	cell	1	eol
610	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s0I891Gg	Plot-terminating-proper-fraction	cell	0	eol
611	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s0I891Gg	Plot-terminating-proper-fraction	cell	1	eol
612	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s0I891Gg	Plot-terminating-proper-fraction	cell	0	eol
613	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s0I891Gg	Plot-terminating-proper-fraction	cell	1	eol
614	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s35jI12H	Plot-terminating-proper-fraction	cell	0	eol
615	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s35jI12H	Plot-terminating-proper-fraction	cell	0	eol
616	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s35jI12H	Plot-terminating-proper-fraction	cell	0	eol
617	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s35jI12H	Plot-terminating-proper-fraction	cell	0	eol
618	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s35jI12H	Plot-terminating-proper-fraction	cell	1	eol
619	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s59v7i97	Plot-terminating-proper-fraction	cell	0	eol
620	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s59v7i97	Plot-terminating-proper-fraction	cell	0	eol
621	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s59v7i97	Plot-terminating-proper-fraction	cell	0	eol
622	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s59v7i97	Plot-terminating-proper-fraction	cell	0	eol
623	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s59v7i97	Plot-terminating-proper-fraction	cell	0	eol
624	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s59v7i97	Plot-terminating-proper-fraction	cell	0	eol
625	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7BJfpoV	Plot-terminating-proper-fraction	cell	1	eol
626	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7BJfpoV	Plot-terminating-proper-fraction	cell	0	eol
627	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7BJfpoV	Plot-terminating-proper-fraction	cell	0	eol
628	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7BJfpoV	Plot-terminating-proper-fraction	cell	1	eol
629	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7BJfpoV	Plot-terminating-proper-fraction	cell	1	eol
630	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	1	eol
631	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	0	eol
632	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	0	eol
633	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	0	eol
634	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	0	eol
635	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	0	eol
636	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	0	eol
637	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7gi78ec	Plot-terminating-proper-fraction	cell	1	eol
638	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7LZr10z	Plot-terminating-proper-fraction	cell	0	eol
639	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7LZr10z	Plot-terminating-proper-fraction	cell	1	eol
640	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7LZr10z	Plot-terminating-proper-fraction	cell	1	eol
641	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	0	eol
642	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	1	eol
643	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	0	eol
644	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	0	eol
645	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	1	eol
646	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	0	eol
647	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sc71bRSy	Plot-terminating-proper-fraction	cell	1	eol
648	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sC76m01z	Plot-terminating-proper-fraction	cell	0	eol
649	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sC76m01z	Plot-terminating-proper-fraction	cell	1	eol
650	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sC76m01z	Plot-terminating-proper-fraction	cell	1	eol
651	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sC76m01z	Plot-terminating-proper-fraction	cell	0	eol
652	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sE9dzBix	Plot-terminating-proper-fraction	cell	1	eol
653	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sE9dzBix	Plot-terminating-proper-fraction	cell	0	eol
654	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sE9dzBix	Plot-terminating-proper-fraction	cell	0	eol
655	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sE9dzBix	Plot-terminating-proper-fraction	cell	0	eol
656	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sE9dzBix	Plot-terminating-proper-fraction	cell	0	eol
657	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sE9dzBix	Plot-terminating-proper-fraction	cell	0	eol
658	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sF713eQN	Plot-terminating-proper-fraction	cell	0	eol
659	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sF713eQN	Plot-terminating-proper-fraction	cell	0	eol
660	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sF713eQN	Plot-terminating-proper-fraction	cell	0	eol
661	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sF713eQN	Plot-terminating-proper-fraction	cell	0	eol
662	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sF713eQN	Plot-terminating-proper-fraction	cell	0	eol
663	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sF713eQN	Plot-terminating-proper-fraction	cell	1	eol
664	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	shop791a	Plot-terminating-proper-fraction	cell	0	eol
665	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	shop791a	Plot-terminating-proper-fraction	cell	1	eol
666	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	shop791a	Plot-terminating-proper-fraction	cell	1	eol
667	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	shop791a	Plot-terminating-proper-fraction	cell	1	eol
668	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	si0PeR6q	Plot-terminating-proper-fraction	cell	1	eol
669	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	si0PeR6q	Plot-terminating-proper-fraction	cell	1	eol
670	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	si0PeR6q	Plot-terminating-proper-fraction	cell	0	eol
671	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	si0PeR6q	Plot-terminating-proper-fraction	cell	1	eol
672	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	si0PeR6q	Plot-terminating-proper-fraction	cell	1	eol
673	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sMYmjG5R	Plot-terminating-proper-fraction	cell	0	eol
674	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sMYmjG5R	Plot-terminating-proper-fraction	cell	0	eol
675	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sMYmjG5R	Plot-terminating-proper-fraction	cell	1	eol
676	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sMYmjG5R	Plot-terminating-proper-fraction	cell	0	eol
677	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sMYmjG5R	Plot-terminating-proper-fraction	cell	0	eol
678	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sMYmjG5R	Plot-terminating-proper-fraction	cell	1	eol
679	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	1	eol
680	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	1	eol
681	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	0	eol
682	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	0	eol
683	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	0	eol
684	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	0	eol
685	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	0	eol
686	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sNOD85nt	Plot-terminating-proper-fraction	cell	1	eol
687	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	srju8f7v	Plot-terminating-proper-fraction	cell	1	eol
688	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	srju8f7v	Plot-terminating-proper-fraction	cell	0	eol
689	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	srju8f7v	Plot-terminating-proper-fraction	cell	0	eol
690	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	srju8f7v	Plot-terminating-proper-fraction	cell	1	eol
691	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	srju8f7v	Plot-terminating-proper-fraction	cell	1	eol
692	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sx3A11ty	Plot-terminating-proper-fraction	cell	0	eol
693	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sx3A11ty	Plot-terminating-proper-fraction	cell	1	eol
694	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sx3A11ty	Plot-terminating-proper-fraction	cell	0	eol
695	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	sx3A11ty	Plot-terminating-proper-fraction	cell	1	eol
696	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s4gcLyqe	Plot-terminating-proper-fraction	cell	1	eol
697	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s4gcLyqe	Plot-terminating-proper-fraction	cell	1	eol
698	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7OalbuD	Plot-terminating-proper-fraction	cell	0	eol
699	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7OalbuD	Plot-terminating-proper-fraction	cell	1	eol
700	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7OalbuD	Plot-terminating-proper-fraction	cell	0	eol
701	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7OalbuD	Plot-terminating-proper-fraction	cell	1	eol
702	Unit-RATIONAL-IRRATIONAL-NUMBERS-Section-RATIONAL-IRRATIONAL-NUMBERS-1	s7OalbuD	Plot-terminating-proper-fraction	cell	1	eol
